0.13
0.76
10.62
6.95
27.24
11.34
11.77
6.93
4.36
3.8
0.45
0.28
1.65
0.26
1.44
0
0.23
0
0
0
0.16
0.12
0.09
0.07
0.05
0.02
0
0
1.42
0.1
0.37
0
5.82
0
0.29
0.31
0.4
0.12
1.82
0.85
2.05
3.44
9.1
2.92
0.87
1.68
4.75
6.31
2.02
2.41
1.58
3.38
4.57
16.47
9.12
5.2
1.71
1.08
14.93
2.94
1.13
1.39
9.68
6.27
7.5
14.58
45.39
7.77
6.85
12.26
15.9
48.19
19.01
