22465
9807
10291
13520
22541
38459
31090
29959
43015
27821
25865
877
21845
7422
11237
13982
17984
29847
36023
18445
8385
3087
17250
11474
18297
34385
21338
11562
5430
10112
37117
26330
19785
6804
26815
7490
23861
8650
5427
4004
4347
305
20760
19294
18064
10579
1830
12209
5938
10589
8882
19569
5306
1569
5958
946
5640
1803
8655
44257
22128
10515
16364
28567
20026
9832
6080
22701
8283
14928
14544
20323
22667
