90.5
90.5
90.5
90.5
47.00
47.00
47.00
47.00
47.00
47.00
68.4
68.4
68.4
68.4
68.4
68.4
68.4
68.4
46.1
46.1
46.1
31.50
31.50
31.50
31.50
31.50
31.50
48.1
48.1
48.1
48.1
48.1
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
79.4
66.6
66.6
66.6
66.6
66.6
66.6
66.6
73.8
73.8
73.8
73.8
73.8
73.8
73.8
73.8
73.8
73.8
