4218
1157
1252
1768
1691
2759
1796
2017
2970
2119
3139
136
2292
788
976
1145
1282
2380
2422
1267
270
118
591
451
787
1437
1312
837
351
708
2769
1783
1378
507
2191
672
2293
691
417
301
321
22
1933
1798
1735
1125
156
1248
609
1321
1012
1950
861
237
1240
144
1149
169
964
3903
1777
865
1329
2509
1714
828
544
1873
918
2100
1351
1850
2092
