61.8
65
84.3
52.9
122.3
89.2
146
90.9
80
82.3
74.8
72.9
76.7
78
63
50.8
49.4
53.2
39.9
54.5
40.3
61.3
53.3
53.8
70.2
58.9
52.7
58.6
63.9
72.3
78.2
79.5
89.1
71.1
81.2
69
62.4
97
85.8
74.4
89.9
98.2
106.4
109.8
97.3
114.4
138
177.7
190.7
216.4
180.7
165.9
246
110.6
126.9
86.4
77.1
71.1
76.1
74.6
70.8
53
73
95.9
107.7
121.3
151.7
96.1
97.9
86.1
73.1
98.8
65
