12.65
9.43
8.1
13.37
5.73
6.74
3.39
5.52
6.21
5.62
6.22
7.3
6.87
6.81
11.28
15.39
12.87
15.56
13.29
17.58
15.92
15.32
14.55
16.57
13.5
10.44
16.22
11.9
11.5
8.41
9.85
9.98
6.67
10.06
12.02
12.08
14.62
5.92
6.15
9.38
6.28
4.28
4.42
5.11
6.89
4.69
2.85
2.63
2.92
2.6
3.57
5.02
2.7
5.56
4.16
6.26
7.73
7.05
6.72
6.51
10.47
21.18
7.32
5.28
3.93
7.27
3.22
4.89
4.44
6.59
10.3
5.4
7.27
