13249
5642
6361
7277
9635
17628
12809
13039
18768
12599
14246
625
11871
3752
5553
6730
8714
13661
14762
7818
3200
1393
6490
4010
7032
13094
8595
5085
2760
4403
16859
10872
9296
3411
12816
3395
13247
4616
2659
1879
1830
193
9889
8951
8873
5771
1130
5682
2995
6310
5029
9978
3379
1133
3414
569
3278
1159
4664
20220
10209
4754
7328
13143
9359
4562
2308
10891
3746
8611
7256
9576
11225
